-105.19617747585065,71.36460455887034
-74.62102289088446,46.01707414989726
-33.36333394913512,77.25997386951377
-142.42878172789167,66.47692791888856
-100.73156733049103,37.90712707789194
-63.833903668132365,66.34094110522253
-118.23314478490988,47.34146539242792
-98.52504367463763,21.876423366759916
-93.93519046379326,51.760168891674745
-82.08701867469684,71.25985953681342
-125.36769788595538,65.41078757837202
-46.989539857860244,74.59787445546019
-160.35796932282136,66.4289705015263
-83.31302660720705,30.654022339228984
-106.67504359074545,53.77122510779502
-110.68513817820588,31.476423604448023
-61.62382020759641,53.400879530264305
-68.71093337048409,82.49534770915989
-93.31610434628345,64.08161790252788
-85.43989237457478,47.656400419631616
-71.72209957709588,61.05270804213998
-25.72481394978243,74.60417427586597
-112.51489652069438,72.81128969341258
-122.52781723956417,55.754432529232695
-93.83882454265809,73.82697401216512
-84.54048884886038,11.054783961413769
-46.67170893750121,62.40825786185859
-56.46544230707018,80.31123550527121
-77.4145289358083,37.838420261459255
-117.53125966437128,38.70473787729172
-89.59732795632364,35.187055944112004
-152.1793901701799,64.82256653505767
-117.4871822200167,61.96747340280045
-138.80155196210498,61.335844863908974
-97.40597906754508,44.161011662887304
-38.32042060178799,69.89976329126797
-85.86635881931907,74.14697093100355
-109.82143566857793,43.88782579323203
-102.68496853537762,29.08120765237879
-105.09244090909972,60.43672399232374
-43.872158990408785,80.9502336813181
-79.89751412903871,76.16319543911224
-24.258041961267423,79.14421024351849
-131.40887229327268,58.53886936399597
-77.81046221075478,54.67324320771056
-90.519549023805,17.076399385027763
-94.08767605724991,32.08436991604084
-97.25596987258328,79.96523242731527
-95.99250068003677,57.13137728827305
-74.49964927994206,69.99371419583295
-159.27942712531518,61.4986582410507
-65.8209909645833,55.93259617810952
-120.77299926043332,74.02120146196195
-133.3368648653637,65.74247616168199
-66.94426599377852,49.57134438233787
-106.50365197831533,34.29649554527917
-88.16169107103465,67.58617559572119
-80.99536075135981,40.85274104385097
-50.13880519128708,73.60421598822612
-109.2618830728817,64.69923621960963
-57.10141318200297,47.966088160044706
-98.70388833561263,67.69911940986655
-91.63788579433988,41.094428153871924
-113.33484267368159,45.591110685104475
-32.35522780819597,69.7720655078607
-116.70882189728036,68.32865123261675
-61.12862200260525,79.46854249175298
-117.24324558661958,55.151178759874405
-102.88093102862825,52.925468872927354
-108.11206352572934,75.34222630091264
-47.02463096137432,69.88445771347195
-69.56016423659867,78.01501721266929
-89.19415517982885,54.568718289202536
-107.04277968623344,37.56459261181308
-19.752155600524986,81.36290034539968
-144.64152560619215,61.54004137858331
-79.96490686454182,82.71658859301591
-126.17297144321265,52.60523717092851
-31.70393189647818,82.3634476027532
-79.5306605562231,48.619917595122494
-101.49456603321838,21.780339701381806
-102.19503278755303,76.76724644654449
-37.628792372991214,74.04304001265174
-100.01765764452897,59.82340805764937
-151.00222823634863,69.77528702437871
-123.52413000267546,61.00379435028426
-82.85133206891392,37.45534163362172
-123.51380293300127,42.357244319473885
-103.81887399680227,44.511903019104984
-96.55720443114828,15.95673268022167
-112.19537436210103,58.75766960436042
-76.56625529621047,78.79889325738802
-48.78215774051188,79.92858301154696
-70.06777431931987,68.12667669905606
-74.03796860706476,54.5666903597779
-88.89320478612917,79.1999548770894
-97.73615545051233,28.559970919288155
-104.96801317960181,49.91336656295546
-112.51690024618964,36.069287141487195
-91.00639517275646,46.51342428875725
-73.20146450239632,41.48663947057611
-112.99512300748219,27.176737504963874
-78.05014291212493,60.93921568003014
-50.70360057013002,66.27632810953452
-154.98961414994716,62.46683327672312
-34.86519168863481,81.70821490281574
-118.02032294761663,35.39507336195675
-106.8315908719714,24.510268824643916
-86.9498985973426,52.701837092895104
-94.28250961986052,35.98119149726814
